photo_id,business_id,caption,label
aKK5Jh-nzZ5R6IUYi2xJig,CloB3AMMobI4J4WbDhDgKw,Menu,menu
8jCErV2yjMqllOWLKdOBcw,xlMQBBt9wrtahdqiRDcVSg,,inside
sqKY_PjTBXnfryRcIiqKng,86WULpuoWWKAn07eQYenUA,MENU,menu
VLzqH6dQbUFLg7aYbiQx5Q,5xRmemqmR89BpGoOA25hqA,,menu
JZ4oK7irHyRIH0YBM0Odfg,AwCjA8E-OckCKAdqKoiKPw,Store front,outside
6AFmtjk9lzCwoaDUOJdQXg,WBkKMlHY4CfcM_eOJdxJtw,Open kitchen,inside
snL99I01Qjqg5DQlsHbDHQ,YwezxSSXcrT5GOTI5MddPg,,drink
AGyoFBvSZnxksI5OS-yXBA,GUuX7S-cF-iPLyJ01ZxKZA,Cream of chicken,drink
9a4sFT9AvKsd7cbMHvZOmg,FG2cLs48PEwuzYGon-bxCg,,outside
i_VyB0UeKrCoAw7jPj89BA,jTUkZm97QaVb-YxV6q2NLQ,Bubble Tea,menu
AMjYuKi-O70RkvfXRX11dg,6dMQTOH8Efl6m2eJRgIjCw,,menu
NwGaLVIw8lzrTsnNuAyJ6w,ecI3FBTM0f99Fnml3kNKfg,,inside
zR0wGam4XLvj3n_e_pJ62Q,tthy48ZIX_wfY8Dy0Dvg6w,,menu
UPkE43cowlppmZl74Ebr6g,LH7kN8nAyF2JE5higfK4ZA,"Mocha Coconut, my dog, loves the sight of these roosters.",outside
Io6x0yc4kZr-WZmsm9ginw,t9RnIkvyRMFi4AgBvEv16A,,food
JwICYYXShZVKF5fNK-cGTA,Gl2wxwEVFEc9Kb9TXIXQ5A,Side Salad,food
qiIbsIw0YJDR_Fo8uGx26g,JB-w3Z8j4dX8sjV4dJvCyw,,inside
IB8APXHrJlPwr4GNxbIjUQ,AGlh4ZDv6jnoiYfz7At9mw,Best Soup Dumpling in Philly.,food
Iyi4vHHj0C8Xyg3T2eg62A,hPmQm4MajFH03BH9n2KsAg,Sam's menu,menu
dxKr4k3FqxP92uU5JAWqqg,uB0XXol1OqcaJJzi40L5iw,Menu,menu
2LHapeUPMouYyx2xaOUApA,z2Sf3r41ItkjB6Xjcd6fGw,Nice Halloween decor.,inside
FTO6l5xjcIyVbNqeae1o1g,oMTXtSJzEiHudUY3T68sPg,French 75 -- very strong,drink
hKlwOHh9GQqkyG5cZ8TiCA,lsyCjtPSGw-wfG6bn7_Wcg,,menu
5nFIoHGj9T4o43pbF2zADg,NmexnuLm3zyKxsgwbCe7ug,,drink
qG0HlHAIxe2yLhNe_adpog,30QeVr3702wSurnf-kLHWA,Books and art,inside
CwzQuOXYg1_DPPv3JSYiuw,fYSaoJMOj7-r4XWEuYjRxw,The bar area and you can see in falls inline with the theme.,inside
HkWRcQfbBEZ42ohtAwOFng,yK2F2XBum1UdJz3o24mK2w,,menu
RtjKrntxaR9URpZM292hHw,GGgYoWnKOpRQ3S0Yl14uDw,,menu
SXTSTdh9XULMUpZWRwrlYQ,Cxfbllnvx54fVfKXoZEtSA,,menu
MrrOia1hSnMI2jpwlBOv9w,jEasa4Sbzy4NdLyzPPgQyg,,menu
WPZq-J26C6l2RVfl2dBJBQ,PULJgFocU0U6Ym2Y_q5PrQ,ConYac's Bar & Grill,inside
IyeI8Fch-ILQ610433L2CA,tKlc76aRPioRfIuGJi_1Kg,Outside,outside
JK1Uf6bycGIgi3iyGsJZ4A,sf2Wl0jXs_Vq01U0wVB5gQ,Huge selection of Florida beers and ciders on tap,drink
FRnvVW-ZSxvr7NTU0QqOEg,h5Y6iLn5VogLWcfT5tnANg,The free 1980s arcade,inside
HboXWB0IlVBenLE7LEqOZA,NsAiuECBpHID6rZuGCz26w,,menu
G1TS3ZpA3zUzW1df-Il8aA,0RxU5OglQyPVtLKC1LPgsA,Menu drinks,menu
ceQZEzsjMwlg1gjFZhSR1g,znlrxrY4InSx7ekPZxoHRw,,menu
H9ExBcJY67_WSvu5EvKUhw,s8PLThZ8tIe16NWjcwQbBg,Crooked Thumb Brewery,drink
rnf5TqqJJsd20JvNXywYSA,nOtxdJst7a0oxMWb7Sdteg,Brócoli chicken & cheese empanada,food
b6gJ8w03bJ7eg6aspnRx_g,00sOoojttpdZljH8VgOU0A,,outside
FbLeoTUrv20-Ov8wZlvukw,_C7QiQQc47AOEv4PE3Kong,pecan crusted gulf fish,food
DphQreoO0bHvnsMt68by9Q,1Uj_Ob1C2z5Ykx-WHorjWQ,,food
pEIxsZjUs6RFI9kJBxx-Gw,CWFEuPam8fZyYcjLJRSd-w,Menu part two,menu
GycEetq4LMAlIcSINoNlLg,IWHdx0NhDKADkGOgXgOFKQ,Famous pork with broccoli rabe... ask for hot peppers with It!!!!,food
8pkLgK-9xXr_tOk7ghYdpA,snguCYg0ierKRuUTxCDH7w,,inside
vxZHDipXYaNgBCuGG3Stlw,ytaVHTK7kdHxUscf2PCrow,,inside
e5NdKfWJJjgv2kxW5seffw,FK_JFJGQPoKNblecMhSUDA,,inside
_XNDrpuiil1D52aUcicbcA,9v19T4fTmMl5MPXmdUqWAA,,inside
T0Vqm4sHGT7jyYjZNCqBCw,d_UJWp4IlGS4sgnjE60eBw,Engagement Session under the Main Fountain Archways - November 2019   Ashley Errington Photography,outside
YGNjfwtDbZ-ctZiY2Z3kJQ,gsy3nze2K5cSH9H6rOkTgQ,,menu
EgmHlS09C_85zgOWA7mKdQ,VmkntDoCpazOVmNIlXx0ug,book and game area on the east end,inside
B405ZML-m6Odj1C0gXttYQ,-Or44IdY51Ukd618kikmtA,,outside
Cy0z6sbAnFG8popj_iUxuw,VMRuh0kasOiGAkZ98EFdlA,Dirty martini,drink
L18jpn_wbu6gRX6rqzwz3A,iwmW2mgcn2YdirXUHCsgXQ,,menu
A15RDY_gDAkFlkIBvHr0nQ,6a4gLLFSgr-Q6CZXDLzBGQ,,food
GaBG9P-SYSB8gFt8jiJC_g,RKy85-FSy7ubifr4gAHgjg,,food
DA_v8ImkEvNtMw5X9z35tw,buPJX5kCRy3RKUfGFQSQ9A,,drink
41_MXKZdGh38cXy53KN45Q,Cu7rijpiMvtPHtS8mp_AZQ,,food
E0AzRxUQ-W6GYsBhW093Dw,4r4eZQBqks0Ky_OHK-LU7Q,#BG,outside
r9gYyAe2zhls2j87PtYurg,fCDMLD21ypv1XZ_EyafCkQ,Chicken Cuban Sandwich,food
v-2eJCJXmuDqvwEVjE1F9w,oLzfq3hDki53F_ZuamdmXg,Music Mill. Photo by Kasey J.,outside
WS24sb1VP5oJgdLl84meOw,q9Pupuw6Z2b8WaYK-MGt4g,,inside
kJUDARoHdK58q-hTbxw9rQ,d_UJWp4IlGS4sgnjE60eBw,,outside
nvXHTkHPOZnUyyAN9yVfQg,9xCprW96TZFLajnnN-w8Pg,,menu
HMJWI5mcHQIBSb8bp_Fi6w,TK4dPtI2fglPR3LhUEoCmg,,menu
Nf0aQVkQsjb-au6DTY4dkA,KYPhGJIibu_7ePIX4HNs6A,,outside
V2MzbdiPNcjqEWrIsV5Zzw,9tajhM5W0OPgPUppo_zhmw,,menu
3mKk9x2Wh-E6toNkoBz0bA,4Cal2AE6cr7m6nL20Rz2kQ,,inside
Ng6kmxlJSb_H0sGvsBbDBg,RotPJ1vjKab0NbMh--7dPA,Street Side,outside
Nq1EtjBs7kRcQx7xRjyHfg,ii8dw3vTRecmP_iOiaP0Hg,,drink
DbJEYiw4FGI4vwpyHK90zA,haPQJ2oy3529RMzpWrA39A,,outside
J4usMlI1CloyGW84aW0RPw,5vzKjTIICELUoQsLhl_MeA,,inside
XCf0xNyeB68oxwnHZI2r6g,tWoJMHMU-KUEeOFAcpENdg,,food
gVV70hgf0aMaJ-pRSbUGBA,GpR84OYZ20bd_e4VBW6m3Q,,inside
ReKfEvkbsD87UQxmCAyApw,2ukJ2tNmtWfHvpGjYMgVnA,,food
D_QacQJUqebNKiAElqC0jw,a7RobRBScR0SVQVMKwkJmw,,inside
vK3Pd0FDIVokDeVMmcUg3Q,w_Ruik_McXjaJ1YqOLoaog,,food
vP9R1z0JPodjqkv1DPtjjg,rUlrzgX_hVZo7xtzbdKwRw,,drink
Cg-hcHviuNYcz2BzgtfPvw,BgQOm2TuoF1UmD4e7BOUjA,,menu
mowFqMroD2Ur7exMLKiVCg,IQ-FUxpwpibrfOpj6d8Asg,Signs to get you to Cafe Du Monde,outside
Tn8XJ8I73gOiADR4yXCMHQ,7Vy1FHvdD22nzEB6zfaUFQ,Spiked Nutella Iced Latte,drink
PYrpux-JRW_i2XXuTVDQPA,mOt8sceynF20Q6LIxNaSEg,flash fried brussels,food
Bxf6L9_Wcl7_TYIvPGjQUQ,wPViqOIThG5W_p4FKGqjrQ,,drink
2sipdRIoHZq8RdQQEOn8Aw,fp7IHO1z53wYP4PzKSl11g,"Ddubbokki, fed 2 people. $9.75.",food
K-egNIWfEyK3KaK1kNvjCw,ntiIq1FNqduOyyowMFGh5A,New Location 1022 Race St.,outside
vHbQMh3_C_cMrciojiPhKQ,TGXrpSGt1ZDXpnqJwP4EMg,,inside
JmE5SaPiWbfnVd3KoZ73vA,sBxbAv4TEjGZiLmPlnxrbQ,,drink
Khrez5Cj41b97adXjBNsHQ,emv2P-5mzQCN9H07ci0w8g,,menu
mjVsG4_JyYw2EQe_i9cXXw,2ELifQE_fR6p4Yt96dxlOA,,food
6eS_b_q_8Knuwn3QHz0Jdw,DJFxBTBIgYErzKS5cA_LiQ,,food
7sKH-kM0V4Biplg6BncENQ,54XgUhaR0kDqw8bgbAEAtg,Patio,outside
hkNHKq4Y77ODu9BPgv1yIQ,FEXhWNCMkv22qG04E83Qjg,Cafe au lait and beignets - classic.,food
qHd1hpzNTBS1GWyxrTbhpg,XZ0gJHe2z2ouKD9XWTSIXw,Cookie n Cream Milkshake,drink
d9rWxnYQhvR3zWDqUiz2yw,iq-ST5E57wVE2pMj_Y3UBw,,food
eesETRA9bePp-Yo5ruZ3iw,W57360g1e7xMGerm7wPW0Q,,outside
vFL3fTSyMTXTeoXI02IsMg,Cj-B39-f573L_I3Ta1D8Pw,"""Steaks done well!""",inside
ECgu2-ckIfTh7tsZyFYE0g,3rbEwQf_VVA_7C7Tl22gBg,Pay at end of counter.,inside
5nSLSmYcb3MLkzleYDcEXQ,qoD6-nDDfEuNPRJipJxpOA,,outside
9AMnMa-kKHiGDM7xqCP3uQ,jtgBkAQuchDYgkdsebzLsQ,Barista Workin',drink
PEDDyEzn6sitpKc6z9D7mA,G_9q71F6KZ0l4qqBUjF4lQ,Inside,inside
CNOH1VDg_XkBSJYw3EONbA,6Y61FisC5lEVxLEaMzyUUQ,,food
HJOMeFcpVyDhyP-tFig69Q,M9x5TAC19ySz0Rmtqz2zaw,Closer look at the delicious Salmon & Tuna Poke Bowl. Check with the staffs how to order it!,food
dsQrGCLbJGPMtvwr1Om1xQ,K1r1fGmCbrmC_V6Aj22Zew,Village Bakehouse Storefront,outside
bXYDie8riNFLL2szc_kTKA,eltuhV8KTDIhqdYgAyknAw,,menu
bEOb8bWUITtyQGYllPwHLQ,tIvfmgT1qMeAEQf8CI5fPQ,Good !!,outside
DsA85SxN1fUHW6GP4gmxQw,QSmuCHi63m8zEJvUc6SDAA,,food
qfjkvP_ZneEu4cr411xRrg,OfYq2Y0HctEHgKfPaxmDZQ,,food
qAdXoCtQlBBjsb7xe4Revg,kQDsmkRsLIiEEY2douOZWg,"The food was very 'yumm!' I ordered the bacon wrapped scallops, sauteed asparagus, rice, and a $5  margarita",food
SrKdyix3gQQeZ1SjTccarw,STU4v_QuqjpsUJmWU535pg,A great B-day dessert!,food
VEJDmHxOX7kMMHAW-k4VFA,s-kBvCb79CQlEZ0-_3nVaw,Al Pastor,food
dn5Ajib3rgwXlsrFXb_FQw,93UD654AB6IzMPFlQgwfOg,Chuy's across from outlet mall-Wesley chapel,outside
SkZTBzGScHctjHzX6Etrfg,vmq2cm0Ayol4toVsL4dZfA,The menu!,menu
GemXrf8L74XZU_HHTZKJ4Q,FBSsH6njOt84UYUMN-J32w,Lunch special menu,menu
GvLiA909g647E7uoKxOX7A,fzVxr26ms8z_srMH2Ypudg,,drink
9Sf4b422wrCqCVInqvgz5Q,6a4gLLFSgr-Q6CZXDLzBGQ,,inside
bWIJ0hZH_v7p-wZGRTipaw,WQ1oZ11HbYL7K7kj62ttAw,,outside
5VfHZ2I3ggVlyxTIYQmVTg,G4kmb7lGpbER5Jd2Al2TLw,,inside
DH9XumfNMf4qTfwJ239Whg,aKOdfQcjDG2NQtIEmq21ew,,outside
qS7hoTwzVQt8bg-o6AK_-w,0c9jXm3tggwKsszKFJhylw,Egg - Rice Bowl,food
OXw7FufnyE7JUY-sY41WsQ,BjeHLwKOlHyV6DJgmZxAjA,Wall art,inside
oS6ywszGcIRHrYRH4Qs6bA,4lWKhiQU6VDSTbyzYvQDiw,The entrance coming in is as cute and welcoming as ever.,inside
JiQzTTj3EIT4tRS-UjrciQ,E7PBGs3fiZGyjcriapKcfQ,,outside
aUCDpQ_lW4hlk3gcEALZ3w,TDKBPcViJQDMrdUm6a9XZA,,drink
TLC50TmnXufBnPMc6SIVtA,0TPVRleoFUf769bCkh5Jgw,,food
L8eiO_w9FkRzXjxOI33hnw,Q0R2NBaN9JmHW1w4sdFtww,Voted Best Cookies in South Jersey!,menu
G94DX02w6ouMXb17bWnCPA,PlaECqs3oPBRo47p85zkzw,,outside
JdL11IuRlcLKGqCt192X0g,M3el6wWmdwyr9XQEmnGXWA,,drink
j6FprL4jPdfEXUe5EJA-tQ,G8qUUwXPhmQABBIbpbV47A,,drink
6XIW1HvHMqiF_JbYjmDz7g,g3G48LvuvwMdOg9J57gkOA,Marked Studios Christmas Party,inside
722PgorpAdWJQbgCiIQwcQ,3Ce8r1K1O-2JKSMXdXID-w,Linvilla Orchards -- Turkeys,inside
TeaMw5MMkyWlpeYYGf4F3Q,3ApMOxGydPvzqjPbtOo4FA,Discounts for those who serve,menu
lcyje1Abx81eqkhU96tWcg,FHDuu5Mv1bEkusxEuhptZQ,,outside
WYeh6HChhywhozdNfJBWag,eQo42s9IYFnLbRkFFU86ww,,inside
POvZjFPl9lGdKOTm-KgjNw,CQgupIpIbkyiVLUEcMIRCA,Powdered jelly donut,food
uytdIwoG2vq9t9jfzA1-iA,Ykjxo6uK6V-ttxy1pORi6g,Williams-Sonoma!!,outside
yojrIxPeNcSnMFKGoU2YMQ,3y61A28PQDZ4weeeTRfIlA,,food
VPgS8P3qbUrd58Kp2ed0yg,sYfqfSIvVg8zVICibin7jw,,menu
BaxjNz3WyECdwa13P16YLg,4LG0U_Gxc45-FanbjwoBvw,Menu,menu
pIoNXI7NNtuWLtwzIiRcYQ,qsemckCJFzXmafT7XUWMuA,,outside
5wuhqZU-NEzKZYi11me72g,iHjUpOCxFhFHSn1i1W3Kpg,"Cevapi Sliders, Local Charcuterie Board, Impossible Sloppy Joe Sliders, All American Chop Cob Nachos & Cardinal Poulet Rouge Jumbo Wings",food
pi7RjMsqleKFOA8zQhaVNg,W4ZEKkva9HpAdZG88juwyQ,,food
I9ZkRDgXGyPikzvDzgkR_w,54XgUhaR0kDqw8bgbAEAtg,Bottomless margarita and my cute friend ( the bear),drink
A-PjD4LMwOQlK1hDRFt8Zg,t0XZSpsqFFM5nlHHeMFNmw,,inside
EyMvw020WOOpI7QlLGpVCw,sWZnoOJwHTQD7RgdrmFA6Q,Avocado Toast,food
fwBpGu6wm-Le1GfyV2wPvA,S2184w27nPKAROJZ9V1yKw,Country Fried Steak,food
o6bNuIKUBDXAKgQoE-JiGg,tewtTBXF-_vNp9Fed97B8w,,inside
x8C4tr4o74HENcf0x0bk6Q,3SM8CZuY5MiAruczCm556w,VIP room... select menu,menu
CLok_IKzgwubKb5rgIhRUg,LcoSh7HlJXsev0zujoFApQ,,drink
ic_EH6D0N98cDVSkBrc8pQ,Mm2ezriGaCboSy3FuX-WmQ,Yogurt island self-serve frozen yogurt,outside
j3rxj-5KbECzPz387oW3oQ,oJvOiVyzqWqOfvaRH_TflA,Skyline Patio Dining,outside
Y9DmxecdREblpudZoCz7MA,m23YTgIVALszrdDu8BPm-g,,drink
C6JKmcGYcL0gVsPyUloFOQ,dBlKS0XZqASS_s3xT6iiuA,,food
HXwYXFwfpio249BwgLTJzw,FlyfDPS41F8R9f5KHA8g2Q,Kwan Yin,drink
BolTfQJtqi0nrowYY9dtQA,Xdfv0DlEgcAphSFFwPvxLA,Pasta dish.,food
3pc3n6y2cWaBoA5kO5kv0A,_YBO94Lo1uCC-FfOmKNpvQ,Landshark,drink
iJk5xwfJY3KuaAGI9y0ipA,RnURR_OfKGejCsEshpS0ww,Pink bikini martini,drink
L10eKSrFTPDXDeXj10dosg,47Xuiwsv_YsJIm7Px_mNWQ,Oysters very good,food
qLUzfMScoj9HEGJDdgzYqw,1Tb7ION52mf2I7wXJY9HAw,,outside
YYqII9CzICyQdyx76KEVAw,xNnvfv-Ma3xbb7sjhw7MBQ,,drink
Ex80_83bikwsQLg-7TtutA,ds4P0t6Wp4Q8o-PVnrr0pw,Local Partners,menu
6DPbpXWLfShDmv_sK0t4Vw,mtvT7uRey3F395STFRM1Tg,Upstairs dining area feat. beautiful flower arrangement,inside
3tabDPpSuwMZlGZglv2KcQ,c-IgS6Pk6vMyax7Rbr38eA,,outside
Dj9QDjMrqI4lTVx7mWe34Q,Nm-4YHhit9Z0x8yMo5oS1w,,inside
E1-tjkKK8hHLfAxpC3c2lQ,Y93S8ZVnOhXQTkWZQEU5yg,Matcha Latte w/ Boba,drink
m-_w3csjxgZ2WRXovSsYuA,CQsJQ5k5tn4cwUQIvpEhpQ,The bakery is to the right behind this business.,outside
2NSmxPWKjUx-fKohHiBBiw,SI3q166YxgbxzQxMfpiWjQ,,menu
y74d-eEcbGbIGUn9Ky-Smw,ZMwYlbKmRaO76ZIKSPIdbQ,,food
XmMOsxY3QMG9VnVtJzVUIA,rsDFJ05TiW7yBMdVuQ2tQQ,That menu,menu
V_fChivuBZAnEddG3Gw0MA,EIcRUVvIgXiF99wOlVBU1Q,,outside
cToBCuLLNJ64aBTe8v9azA,8FWAoGPBwRS3I7_FP7u-Mw,Wine,inside
trkmS3woqkXGhwGGnCZwiQ,L5U9dBXYKNDyWp4lk9j9QQ,,drink
R-NpU5XDuqsqOb0YCWnVHQ,l6mquWS8G2EziWAO6ZMUsA,,menu
FwmrtpH2V_eMIdobm2gddA,HUZV9OAtqj0sGBo4g3ZxBQ,,food
b8H9kn54RHTtAqnxvnsiaA,MxRZHZoDVVnN7EvMAHf1EA,,food
LXT6ZbuKcJd-KxCrZXZBjg,3HkwNe9sUb3fxSEKrbwucQ,,outside
lrhkpSzW_FhhalsCrD9fsA,dKuyGAWF7ghBLbZAZIBC3Q,Of ordering soda better get a couple.,drink
sXuyx2thVuSBK-EhGyVb1A,Tn_OK04DzbDQij9ZpMlT9Q,Deviled crab,food
4jHtmGIniTdZStVmOCM6wg,5AGVyIa1_XVUqXGbQXRmiQ,,inside
R2RCG-LllR9KvC4DNOkyHQ,CGNGY8cHPfLeddV1UNVMuA,"Taco Platter Pottstown, PA",food
WpaC47UZGKbwMJM9H_KAeA,c7SNbE4pxj0gfcc1q4btyw,Build Your Own Tacos,food
T7uM0bwBpg9lgwLv2VQISQ,ZLhu-sAejh5yGd8aV9zcGQ,Guacamole Catrinas,food
d5HoIhIEesD6U1GqXpghtg,ifMu8oaLD0_Roi7r8G4x9w,,drink
FY47JTs-yVRWlg7IpyLPpA,nms5AGFDKTMWq_bqDZEIJA,,menu
o6R3EWPFnhG6AoYR9t5MEA,2C1woaOBpUC2iEpvKx96gg,,menu
5nnvBD-BdD3vJ_NrPBaMTw,Zx7n8mdt8OzLRXVzolXNhQ,Outside,outside
WFXRDWnzEKMoem22VRd_GA,cBp1fn2LXpSHe4VbTXLYEw,,inside
O648OPxLCXdygGjSaJ9CzQ,4nDVM0XqWrcKQbMYlXDWCg,Underdog Pale Ale,drink
QWhjKEg0-5eCZANIlWcUgA,1b5mnK8bMnnju_cvU65GqQ,These things were amazing - Bonuts,food
_PYr6CMxPGpneU3INsr3QQ,nW6GD59wEt7ySoFllUAPig,,inside
hyNnG-A1xbzrKv3o2k1uJQ,UBK6zb5-XUETfVzYkRTj1Q,,drink
OSpPMKw4XnJb0bATMjDccw,T4LfF6fT4_5UuP6ZpMjUGQ,On Howard St. Tampa,outside
i3IBdaIYCwbWkEet_5b3ug,-AbzJTLQdbdQrhRzQLgsKA,(photographed by Dave Hong),outside
RPZESSe8MTSdhoKB9U2aIQ,UGefDZNmnBztS0eoXWtHyQ,The Menu,menu
XZi8EPS57u9qDRybpQ4Eog,qGTvLU3Q8CgtFJwBadw91w,Classic Chicken Salad,food
5ASGxmgA5NKkrfM3Fh9ziw,CLcId__BqL9DwEFvmA9rOQ,,food
jISQbXO33yevBlw4VDlwOQ,b2FwlYZiMKEB95fFhLEqWw,Panoramic! Check out that clean kitchen,inside
NrLJeQTDzTEyWm5Wl6CMVA,SS3YLZ62t53knXu217Q0hA,,menu
ahhmsqupbE2Q3TwrJlTcHQ,1FCxJuEH_3tmxUDVPv1qfw,,menu
DgwCXlmNOIzKnJu-24W5_Q,g0OWissnXQgRJVJGYv1mfQ,,menu
9K9bM3ENwDxpCL7phR-dqA,8FWAoGPBwRS3I7_FP7u-Mw,,food
T2909oTPUzbQZSAljqx5Pw,2qVZiMB22YPC2HCM62Gnbw,Lower level bar area,inside
f8vQiuKv1gVt0eF6LIF20Q,PRbf-L4kY5vOGLxwBwzdSg,"menu (1 of 7). Yelpers, note how it's clear, straight, readable, and fills the screen. #bestpractices #bestphotos",menu
UoWAht5sTJUfaPSOjeZ6cA,QSyFMbBkhxygLygYOEXBdw,Sunset from the rooftop of Level 11,outside
gHOcJO4rLLJPiw6r4HK-8A,CLzPxFpQSLCGrYNsj-lCDA,,outside
OJ-xRv6D63cNDMKJ1tx6fw,0QOk_IeAM38D4T_D7k_vEQ,,outside
QtjquWbs97cjNm4sfmtO7w,0NZkEpA4VeOy7b56KYGx_Q,118 North Shikari,drink
NgYHRvALEO0z5YpK0aa3aw,oGdbvXKXVCQ8WC_GQePDkQ,BLT,food
nHBywa_LIpiSUqm28xeaSA,-9NmUeTphyS9Lq1o9MACGw,Mailbox provided to each current member of the Opry House for fan mail.,menu
AONdIe2_1h4omtEorzc3zA,pMVlDMR2yKGTC5Ifo28EJQ,,inside
XsaRvhBzwo4SXKaAPsP_YQ,BjBDHqHhMXSxgyVipccznQ,View as we left.,outside
NrT-6CWDV61krLwkm6Xf9A,tRrwvG_26qqzMlNIYyz-TQ,,outside
d6pYXlnaRETcUGRmpt12JQ,guxzC4GOY1MYY5KqfItwOQ,,drink
HQhMXh4FmEtTu8UO5ryr0Q,Cs0adaMTxJWTDSzuQ3vheg,Music City Omelet,food
Kmj5GSulW2ppPuaAdSKshw,kZVkrF0Cy-xwfpO94g-ylw,,menu
dhMu4m971UH9JvCj5NG6qw,uC5gCAjEBfTMLdXKemYd9g,"Build to order sushi burrito. Salmon, cucumber, romaine, papaya salad, spicy mayo, scallions and tempura crunch",food
Cj3wuUGJCiMhY5csbnI3xQ,L0y2qmrEouMYHrRn6VGiQA,#wings,menu
59HGKI_-R8TDUyTq1sDx9Q,lIcpuosu_UVSy-sfWDecoQ,,inside
Mp9T8_o9DlOV5EME0WNW6w,kiA1mrC2ZVoRmpsWgAT7ow,"HIPPOT SHABU SHABU Grand Opening Photos
By Unipx Photography Studio 
http://www.unipx.com",inside
foHXmLKq6gyy4_NwAbcNIQ,3wo9jODQnuvBm8Gkem6qXg,,menu
ByUeWSYV586M8wv1FSa23Q,wsd8ktgMz9h6X6IU5FwqgA,,drink
vRpHFqCxXM4rgw6OgUkfUw,zSkKCGi7Dq3FPU1RhRmmnw,,inside
SJzTe6RQbpOM4pnLaOjZOQ,-e7vSLH84kk7mzHsesL0Qg,,drink
ZuenXDwLesOxyT_FVGLNTQ,aS2HD_XKuCAMwjRHQ_b5-g,,outside
gFh2k14Hn54XQwtgIQla5g,2CDI713ATuxHfnB5b-sBdw,,food
_A38YwJy0S5FXtFLs7nsWw,-qP1L9kx0FoH-kFwHXEwbw,,outside
wYWEzVNvfCW6k47zBg8Abg,fOEQbRNucFafzKQ9YH_I6w,,food
duBMBzJTesWJWXkDc21SIg,E_wwKdlWHnjpuEpiOMKPfg,,outside
Ye2WG0uVR3JY7rYEhcAguQ,BSSuIk1eV8Pt1WcQnUkofQ,,outside
xSXNnMpLxhWCWdaxfCdU3g,hT5P-A_an13Yy2vJdwOzaw,,menu
B1LVr58LogsrpwPY4pB5aw,zADmLGvGSO0-ea9CPj_vJA,,food
ukemCeIh_q2fUcrnQr4zHg,3fVYGQr_ldW2_1QlXJjpaQ,Royal Rasperry,drink
Y58o7N_Mgzx8nix1nSvV_w,lzx4AFxrByuVxgyZwRMYYg,,inside
sfu9StGDcz9xMkU2FMqpwA,g7k5IbKIK0J3kJ6-2qk5pg,,inside
oAul_8UsOEcUT6dmauGhww,QsgDdC2znJ763rFHilncZQ,Entrance to the tavern,outside
FnnarawAcU-17agUqsF8Gg,uxoQdZD3mEptaPohiLQg1w,Check Out their Instagram page for current specials,menu
Ml4zTA1d4v4W6d671G6vtg,CMnrIvac5TRbYnUJgKHupQ,The Mawage,drink
K41iMUJ1D2soxDW0C__xHA,Gj-KAhvGJ8PNy1xo-vOMDg,They have vintage video games!,inside
kYpXAWSRDBWjyvseQU--Pg,jfZqwEGa0uqG4WjkYQhF8g,,drink
wbQ3GGvZKzl7TE-3F9R36A,iESLDNx67PpLDnMFR8eDPw,,outside
DsCtfNSUhds3BmkOADNYZQ,LeLMuWFcXRiduL4ga4eAxQ,Tomato selection outdoors,food
qvenTki0nk7ZVyPACNKwaQ,5xRmemqmR89BpGoOA25hqA,Menu 3,menu
rsnoklQaAF4k6ycNF_Npbg,K3ImsdOnY29hfDfABQSZyg,,food
X3Xy-AW1GSGWDV94axYsWw,gwxNttwUgmOn3vsHYe0pDQ,,inside
qxrk5dGa-8pGqjyVzlAeaQ,ogFDedRYxxe9LQeCo3VH7w,,outside
NE3HXh_RIEU7GtQeLuOoiA,RPEMUwN_CDRRToQ_7hxsvA,,drink
sETaB1EWnGbQ6CGmzDxzxg,Bm-NlFiZWMCwmmz9B_rlCA,Dominos,drink
_5ZlX1uqPcIujMcWvSw5ig,1LVMlrAQeqLgiwFu06kFfw,Workshop Eatery,menu
P6ntZpMB9_zPTb5xe0bD_w,UL4K6HwcI542imZo1Glpbw,Collection of diner memorabilia,inside
imHiPpW2d-4jL8ks5wd5kA,HIkgNCI38ga0NWcbmDqzWw,,outside
4SNy9Qhdtwr1GA1G0EskIA,RSrBPqSze2HJkx5DZsm7FA,Front,outside
6JM1TS942asqVSve04k1gg,1zXokDxm-BIbAIw9EuteiQ,"Book a private event in the 1750 room, located adjacent to the restaurant",inside
_tE0UzF5mfKP-nFTFCCKnw,sO1OD0SZkXXPtIXj2cS4oA,,drink
LaEbpxpkDQfn9pqpY6IguA,WOpG-Xygx28cKf2MC3CJcg,,outside
wZvQA8--MpIy3qXUp_vLVQ,zfqfw3FizcBMfU1vJvLWMQ,Avocado toast + lattes,food
3fuZ7Gxxu_8gA9x7Qp_TNg,-nIXhxPvxST6bTuj9jo1UQ,Menù,menu
iC-mp7Mc88OAc_PgHj1Rng,ww3YJXu5c18aGZXWmm00qg,"Junta Superior $12 ""Fortaleza blanco tequila, ancho verde chili liqueur, lillet, lime, pineapple habanero syrup""",drink
StPlsARaR_t9KQQcAQRPLA,Q_XR65cLnHn7sz7aez5L-Q,Crab Cakes (a little crispy),food
b_rRhQVwhFt1AeRswFPg5g,5xW1QiUC2PEwa8jDha0scQ,,inside
